45176,280
61942,280
37565,281
32019,281
32719,281
28030,282
17879,282
51450,282
37917,282
22750,284
5658,286
23764,286
11924,286
63490,288
56821,288
22571,289
5994,290
1945,291
33886,292
60867,293
462,293
61825,293
43703,294
27357,295
58226,295
38420,295
31616,295
27472,297
43024,298
46003,299
60787,299
42214,299
11110,300
62090,301
41227,302
39969,302
37331,302
65282,303
19378,303
27860,303
42024,304
35497,304
10378,307
61200,307
34253,307
36374,307
46702,308
9460,308
55103,309
57902,309
51924,309
6060,310
4927,311
64478,311
16013,311
29457,311
60975,312
11219,312
15272,313
50652,313
25485,313
42656,314
61918,314
26591,314
35768,314
38917,314
56738,314
51246,315
60829,315
54859,315
49113,316
10051,316
53227,317
51214,317
17998,317
45278,318
64255,318
22059,318
60087,319
10084,319
37603,320
41674,321
64878,321
60432,321
11238,321
56683,321
64274,322
37167,323
17038,323
1174,325
41187,325
20109,325
57737,325
38201,327
25494,327
37118,328
9462,329
64756,329
64363,330
15234,330
51395,330
31290,330
11252,331
331,331
22631,331
55933,332
18391,332
61032,333
16118,333
39695,334
62573,334
64744,337
13131,337
33655,337
27354,338
27273,340
44203,340
58840,340
63419,341
9150,342
9688,343
54285,344
3983,344
53113,344
9333,344
30870,345
7532,346
33512,347
40939,347
42619,347
22034,347
19884,349
2620,349
19617,349
42804,349
35442,350
40426,350
60068,350
51014,353
54135,353
39610,355
5481,355
61805,355
2281,356
8411,356
27654,356
54195,358
8881,358
35212,359
33429,360
1807,360
16798,360
61843,360
1522,361
19644,361
17792,361
38043,363
58211,363
25359,363
51702,363
47608,365
57285,365
42393,365
5585,366
7024,366
4160,366
19135,366
39722,367
10728,367
49497,367
39313,368
48574,368
30691,369
21119,369
60099,369
64654,369
6270,370
55990,370
35456,370
33829,371
2521,371
27691,371
22332,371
51569,372
56509,372
13342,372
50010,373
40275,373
29274,373
9317,373
33489,374
53759,374
21954,374
63155,376
65146,376
17573,376
48637,376
53016,376
14002,377
45728,378
52403,379
16893,380
52875,381
4829,381
19142,382
54657,382
29647,384
22316,384
60661,384
32173,384
57449,386
13363,386
337,386
3473,387
32243,387
57703,388
52314,388
58168,389
41937,389
39187,390
9845,391
18854,392
34857,392
5564,392
7892,392
7499,393
43875,394
2032,394
54418,394
52146,395
5573,396
39404,396
33249,398
14877,398
64192,398
30141,398
21538,399
1150,399
7243,401
39020,402
60962,402
9904,402
39670,402
63223,402
33189,403
54454,403
39768,403
10932,403
49943,404
8399,406
16362,406
15732,407
54317,407
45281,407
17692,407
38332,408
26606,408
27703,409
4375,411
25096,411
48210,412
316,412
28643,412
13755,413
37187,413
17132,414
40144,414
8628,415
52315,415
5756,416
41700,416
25534,416
4063,417
36610,418
6615,418
23335,419
14124,420
23932,421
35304,421
50037,421
39163,421
21709,421
49893,422
55080,422
36498,422
57124,423
38328,423
45599,424
38433,425
27006,425
15004,425
41915,425
36418,426
35880,426
19914,426
37828,426
18551,427
64519,428
57793,428
48264,429
38564,429
57368,429
28694,429
48911,430
40748,431
8442,431
62702,431
14582,432
19945,432
41157,435
61138,435
19280,435
63079,436
46087,437
6554,437
54626,438
29756,438
76,439
27292,439
41420,440
19675,440
31714,441
51383,441
2490,441
4158,442
50376,442
47181,443
21784,445
37343,445
32101,445
58598,446
52856,446
17368,447
49405,448
35153,448
35535,448
39394,448
15472,449
62151,450
25662,451
53280,454
61081,454
6068,454
47464,455
65255,455
1965,455
65053,456
62132,456
45370,456
15049,457
24027,458
9236,458
6458,459
16679,459
6599,460
2364,461
40020,461
8430,462
32990,462
9927,462
5766,463
17887,464
18339,466
51997,466
341,466
40114,467
54580,468
9140,468
1054,468
4468,468
31107,471
44124,471
22366,471
43095,472
60003,473
2070,474
37957,475
51906,475
8905,477
50542,478
16035,478
60759,478
6075,479
32125,479
29774,479
30704,479
20361,480
8359,480
28379,480
6736,480
35643,480
50221,481
19085,481
6103,481
28567,482
62003,482
21539,482
40286,483
22268,483
42893,484
43114,486
63714,487
32659,488
23702,488
6510,489
38938,492
40902,493
1116,493
29385,493
53126,493
45690,493
35694,493
435,493
29969,494
26215,495
40576,495
5986,496
29855,496
62354,497
21777,497
55002,498
57144,498
20192,499
38522,500
11729,500
2628,501
38378,501
44220,501
30934,501
35669,502
64221,503
1892,503
29725,503
61784,504
64537,505
43913,506
44113,506
15450,506
43513,506
2296,508
37413,510
17679,510
239,510
41846,511
37255,513
12875,513
9839,514
38914,514
30647,515
24523,516
38904,516
7222,516
51703,517
58342,517
42331,517
63101,518
41461,519
44822,520
33131,520
54368,521
30469,521
45147,522
17024,522
33667,522
26713,522
60025,522
10547,522
21493,523
20281,523
13000,524
1619,525
3978,525
2984,526
1695,526
20129,526
43270,526
42260,527
49145,527
47991,527
12233,527
11498,528
34288,530
10633,530
32796,531
12933,531
53951,532
13044,533
62441,534
18385,536
4984,536
12741,537
56613,538
27088,538
15201,539
40000,539
18974,539
62951,539
11788,540
30158,541
47131,541
20709,541
57460,542
52523,543
12677,543
41272,543
2383,544
4271,544
40366,545
3079,545
57948,545
10030,546
33314,547
60119,547
19249,548
29778,548
3644,549
63931,549
40058,550
39302,550
5059,551
42123,551
29281,552
54150,552
56033,552
24512,553
63889,553
21528,553
35958,554
27266,554
22297,554
50361,555
41526,556
11352,556
34351,556
7,557
23168,557
51622,557
59332,557
64045,558
56352,558
6177,558
10566,559
19646,559
45276,560
7822,560
24071,560
51560,560
8533,561
30526,561
17512,561
20251,562
25465,564
48927,564
4888,564
58720,565
56559,565
15259,566
28622,566
63934,566
58538,566
25157,566
63506,567
13624,567
21671,568
35764,568
14241,568
30248,568
27486,568
54532,568
43417,569
62087,569
19709,569
50360,569
6856,570
15658,570
24652,571
40947,571
50631,571
45944,571
42980,572
61183,572
34267,573
63162,575
59314,575
53130,576
55696,577
23641,578
63862,579
3334,579
130,579
4555,580
11434,580
39660,580
46388,580
49640,581
32739,581
59225,581
36470,581
39211,582
14706,582
46337,583
19570,583
54369,583
29330,584
14517,584
48279,584
41265,585
10472,585
57276,586
34219,586
5413,586
38770,588
56670,590
4046,591
30632,591
21342,592
1842,592
34397,592
19720,593
62125,594
16528,594
52820,595
38967,595
55201,596
42434,596
64196,597
47120,597
31342,598
52926,598
65291,599
10829,599
53143,600
45953,601
52641,602
43550,602
48152,602
65072,604
20592,604
26820,604
14040,604
40738,604
8849,605
35655,605
41166,606
45311,606
61764,606
13599,606
54436,607
39579,608
13551,608
32040,609
62131,609
42308,609
12736,609
41955,610
27410,610
15969,611
63869,611
16107,612
50997,612
12764,612
46785,613
46056,613
51516,613
49254,613
10327,614
9428,614
32534,614
44635,614
11293,615
4377,616
45807,616
2157,616
10851,617
57916,617
65274,617
18648,619
44361,619
32675,619
33074,620
34548,620
28382,621
32816,622
30692,623
10284,623
4099,625
42356,627
49821,627
39182,627
43800,628
44566,628
6474,628
46816,629
4216,629
3405,629
28745,629
20573,630
32530,630
27146,630
12287,632
16233,632
63702,633
54749,633
39008,633
7988,633
16796,634
21876,635
38496,635
3848,635
27607,636
13007,636
1199,637
24303,637
15744,637
15826,638
39646,638
41142,639
33959,639
44174,640
260,640
13097,641
38073,641
60326,641
42350,641
4579,641
13978,642
63138,643
64781,644
47958,648
7196,648
52250,648
25292,649
12452,649
63946,649
4169,649
23136,650
33357,651
51858,651
9620,652
26855,652
14192,652
47768,653
6451,653
45127,653
4612,653
21322,655
18205,655
47681,656
27182,656
6173,656
15041,657
11947,657
36788,658
34959,658
28583,658
24929,660
54299,661
16926,661
33319,661
15570,661
36662,663
62295,664
31719,664
25725,664
24684,664
26585,664
3431,666
10294,666
36518,667
58805,667
26358,667
47296,669
3820,669
16965,670
2095,670
20116,670
5126,671
34854,671
41356,672
52304,673
52698,673
36166,674
26635,675
42872,677
64831,677
20705,678
45456,678
16794,679
52913,679
57505,679
45983,680
60961,680
11848,683
49086,683
34623,684
42098,686
30060,688
35753,688
60794,688
10470,688
43893,689
26131,690
22883,690
38630,691
60037,691
30137,693
49231,693
59223,693
8185,694
20170,694
59123,694
58564,694
47282,695
30333,695
54491,695
48316,695
38610,695
42278,696
34615,696
25098,697
62633,698
50822,698
64194,698
3170,699
21266,700
30906,701
47759,702
16833,704
9674,706
51503,706
47778,707
31074,707
31130,710
53679,710
26595,711
62018,711
44839,711
26020,711
24161,712
4783,713
50084,713
36654,713
23026,714
55821,714
47856,714
21769,715
24994,716
61730,716
17158,718
42816,718
17684,718
53323,718
37770,720
54228,720
31180,721
9838,721
53666,721
226,721
55056,722
232,722
63257,722
26916,723
56275,723
48330,724
19433,724
18991,724
57168,725
27229,725
1226,726
20916,727
17317,728
58576,728
24237,728
324,729
56293,729
20715,729
21249,731
38255,731
49722,731
28437,733
2038,733
17900,734
28159,734
40638,734
45598,735
15824,735
17867,735
42051,737
47478,737
41804,738
3915,738
19118,738
29147,739
536,739
55466,741
37620,742
19493,742
48422,743
42196,743
29777,743
58058,743
16090,745
57403,745
4497,746
36431,747
44973,748
3241,748
27685,749
31467,751
19823,752
23078,752
24104,754
64667,755
65183,755
27468,756
18449,756
64904,757
7078,757
35638,757
10545,758
62822,758
47861,758
4705,759
60560,760
3965,760
4760,760
30690,760
5328,760
53242,760
37163,761
63254,762
15913,763
3069,763
58883,765
1107,765
34053,765
5155,765
7308,765
14419,766
18838,766
13080,766
30616,766
2196,766
46753,768
49968,768
27562,768
58169,768
14385,770
58198,770
2905,770
37894,771
13832,772
40849,772
35022,772
45139,774
43830,774
11194,775
65488,775
21654,776
38803,776
27940,776
61277,776
5841,778
51563,779
51869,780
44463,780
27642,781
1062,782
20506,783
46938,783
8756,784
32801,785
10170,786
24444,787
51648,788
54024,788
53986,789
8519,789
46016,790
60232,790
47698,794
49541,794
59738,795
26555,795
51347,795
56268,796
55221,796
8779,798
63195,798
59849,798
63085,799
47059,799
65351,800
26048,800
16589,800
17973,801
60937,802
20527,802
12296,802
22484,803
39161,803
51402,803
1259,803
2914,803
56493,804
50687,804
39771,805
35781,807
40410,808
50079,808
1299,809
11614,809
18199,809
35342,810
37497,810
21000,810
62330,810
17663,810
20957,810
53070,811
724,812
63421,812
39719,812
47235,813
60798,814
37785,814
38601,814
51456,815
55877,815
53478,816
24806,816
54825,817
35599,818
26553,819
31090,820
3287,821
9931,822
14884,822
49969,823
15741,824
2055,826
57266,826
20047,826
58663,827
13073,827
48818,828
54403,828
44832,828
28400,828
26272,830
18292,830
56329,831
64709,831
4219,831
64740,831
29919,834
15657,834
5360,835
61659,835
23752,835
687,836
46841,836
16777,837
31491,837
39778,839
46847,839
31729,840
23887,841
24347,841
37428,841
52478,842
61431,842
43338,842
34743,842
33382,843
43927,844
51098,844
23167,845
49979,846
38603,846
52782,847
3575,847
49757,847
7327,847
50944,848
61475,849
38682,849
19605,849
46596,849
53559,849
4020,849
6433,851
57196,851
30654,855
64170,856
37329,856
40879,857
51413,858
44916,858
47336,858
22357,859
206,861
50832,862
48416,863
6606,863
62577,863
19514,864
41480,864
57064,864
40757,865
45474,865
35917,865
19657,865
489,866
659,867
61460,867
46154,867
19263,868
19316,868
19519,869
11651,869
25754,869
54784,870
38081,870
16146,872
13246,872
14134,872
8283,873
27158,873
20660,874
3573,874
1032,875
8254,876
64812,878
50575,878
29032,878
14805,879
27445,879
28523,879
35644,881
36191,881
24151,882
17380,882
35042,882
47672,882
9049,883
12122,884
11512,885
57588,887
40153,888
23173,888
1881,889
34377,889
28415,890
56002,890
9274,890
14920,892
56537,892
15235,892
3085,892
27045,893
25600,893
61047,894
18701,896
33175,896
49779,897
51443,897
26708,897
37927,899
39277,899
21810,900
53468,900
40443,900
9021,901
21504,902
65000,903
48588,903
65422,903
38204,903
39941,905
43055,905
4165,906
15253,907
47520,907
19528,909
29409,910
13169,910
630,910
24141,911
41540,912
51089,913
60423,913
9342,916
33504,916
38722,916
59117,916
58872,917
4297,917
52655,917
56514,918
19975,918
28780,918
63437,919
52113,920
52787,920
54502,921
26762,921
48496,921
50031,921
25879,922
28531,922
6875,922
15541,922
21219,923
49504,923
32901,923
45252,923
33261,923
30374,924
1306,925
43955,925
39257,925
14264,926
54574,926
34241,926
7852,926
38050,927
46510,927
28846,927
21490,927
34418,927
60070,929
2153,929
1800,930
65293,930
62533,930
31571,930
40518,930
31337,931
4869,931
6669,932
50445,932
58628,932
62353,933
20859,933
1120,933
48004,934
53758,935
57192,936
22789,936
15067,936
55895,937
6329,937
8888,937
44894,937
35950,938
13532,938
13742,938
40467,941
42410,942
22660,942
14140,943
53633,943
28232,943
9806,943
22205,944
22517,944
41809,944
29982,945
54017,945
45225,946
13343,946
51400,946
57154,946
56291,947
15208,947
11392,947
32102,948
16428,948
6187,948
42528,949
59103,950
47865,950
6350,950
60610,950
9448,950
47391,952
32542,952
59705,953
44588,953
8928,954
58010,955
64958,955
50241,955
13781,955
28473,956
59506,956
61725,956
52051,957
26678,957
11807,958
50972,958
44088,958
26430,959
11673,959
13160,959
8249,960
61572,960
3242,961
12263,961
12285,961
15581,961
56155,962
23583,962
30244,962
12523,962
1942,963
52291,964
37689,964
16077,964
56934,965
20007,965
10275,965
46796,965
32517,966
2556,966
62874,967
13898,967
55293,968
30255,968
49678,969
19365,970
35953,971
48546,971
29950,972
34213,972
16939,972
28279,972
5904,973
26389,973
41671,974
64511,974
26917,974
29625,974
35911,974
62060,975
42050,977
39947,978
10039,978
34595,979
49292,980
62260,980
47671,980
3886,980
40408,981
9296,981
12248,981
27939,982
17052,982
11490,982
36059,982
18634,983
44555,983
20347,983
52671,984
10996,985
42427,985
65040,985
7164,986
52070,986
34768,988
61065,989
35787,989
37115,990
22943,990
53813,990
58326,990
43977,990
515,990
15241,992
55711,992
14205,992
46896,993
54220,993
53407,994
22017,994
9307,994
5087,997
21294,998
33522,998
18250,999
12566,999
53840,999
12541,1000
49236,1001
1330,1002
36308,1002
65373,1002
41836,1002
62641,1003
64525,1003
30809,1003
30645,1005
8610,1005
52321,1006
43434,1006
20227,1006
35537,1006
27368,1006
53101,1007
44306,1008
40137,1009
28341,1010
27116,1010
60058,1010
40721,1011
2451,1011
39528,1013
63345,1014
47486,1014
63783,1014
52840,1019
12938,1019
12300,1020
6550,1020
36683,1020
42958,1021
62715,1021
17702,1021
18226,1022
50914,1023
51961,1023
26339,1023
45349,1024
6912,1024
44640,1025
56154,1025
2336,1026
19063,1026
23291,1026
10700,1027
9726,1027
31986,1028
29857,1028
31271,1028
30440,1029
22234,1029
52972,1029
17956,1029
40926,1030
20804,1030
33035,1031
29199,1032
57677,1032
46073,1032
11732,1033
39275,1033
37510,1033
5423,1034
56355,1034
53699,1035
33191,1036
34550,1036
55387,1037
11700,1037
46819,1037
45705,1037
169,1037
42831,1038
42442,1038
13258,1038
55024,1040
63407,1040
52849,1041
61266,1041
21803,1042
52766,1042
52611,1042
20902,1043
9560,1043
5479,1043
36922,1043
25228,1044
65279,1044
28800,1045
51565,1045
33981,1046
20273,1046
47209,1046
14146,1046
51179,1047
11036,1048
50823,1048
42489,1048
13489,1049
53542,1049
23110,1049
48190,1049
50876,1049
57767,1050
34796,1050
4195,1050
34787,1050
460,1051
43415,1052
26612,1053
54109,1053
25768,1053
28014,1054
29500,1054
29930,1055
5237,1056
65292,1057
58265,1058
48602,1059
45542,1059
63784,1059
804,1059
1123,1059
13081,1060
1256,1060
46581,1060
4843,1061
64765,1061
53048,1061
14671,1061
41216,1061
56838,1061
37623,1062
21229,1062
53750,1063
47447,1064
26394,1064
29212,1064
41474,1064
51122,1064
23047,1065
25202,1065
44312,1065
49589,1065
37937,1065
5930,1066
35990,1066
15909,1066
32382,1067
61602,1070
27156,1070
32976,1071
39999,1071
38327,1071
63791,1071
25478,1072
52997,1073
49453,1073
58726,1073
11152,1073
32864,1074
43600,1075
15006,1075
44411,1077
9763,1078
46685,1078
32302,1078
40241,1079
14138,1079
62368,1080
18827,1081
12103,1082
1859,1082
25179,1083
3691,1083
5045,1084
36321,1084
12167,1084
59899,1085
34255,1086
7722,1087
42215,1088
43970,1088
37357,1089
56018,1090
7207,1090
24288,1090
5823,1091
25687,1092
58787,1092
33358,1093
29102,1093
4787,1094
36733,1094
11422,1094
30024,1094
39478,1095
52409,1096
2882,1096
40801,1097
40264,1097
7606,1097
62308,1099
65360,1099
65418,1100
404,1100
60389,1101
18770,1102
34119,1102
23626,1102
52598,1103
39249,1103
44707,1103
37640,1104
2119,1105
15024,1105
13353,1106
2306,1107
25081,1107
3032,1109
59768,1109
7992,1109
9922,1111
36802,1112
39605,1112
47065,1116
5128,1116
16631,1116
36466,1117
6558,1117
12740,1118
5966,1119
33809,1119
26866,1121
4265,1122
15242,1123
12086,1124
18256,1124
5729,1124
63187,1124
43953,1124
9162,1125
23467,1126
29319,1126
22415,1127
25634,1127
45717,1127
44484,1127
54738,1128
47651,1128
59887,1128
45684,1129
38181,1129
57604,1129
17379,1130
7752,1130
8196,1131
26944,1131
40209,1131
40598,1131
27593,1131
55603,1132
46038,1132
4837,1132
1203,1133
1567,1133
31805,1134
1001,1134
22524,1134
10683,1134
48695,1134
57033,1136
32531,1136
28640,1136
49531,1137
64973,1138
14102,1139
53050,1140
5058,1140
42586,1141
24242,1142
4929,1143
52544,1143
25440,1143
43706,1144
44283,1144
47831,1144
52440,1145
22350,1146
48544,1147
22501,1149
26640,1149
6884,1150
13708,1151
27955,1151
65056,1152
11485,1152
42039,1152
18802,1154
4780,1155
43531,1155
10822,1155
7210,1155
65357,1155
44366,1157
54806,1157
58974,1158
27561,1158
1561,1159
61534,1159
576,1159
44142,1159
38148,1160
42749,1160
12199,1160
62538,1161
36816,1162
37401,1162
35613,1162
62362,1162
20368,1162
54270,1163
16515,1163
61682,1164
22713,1164
63394,1165
48390,1166
4631,1167
58512,1171
18143,1171
15949,1172
51468,1172
39236,1172
42610,1174
58418,1175
10350,1175
20585,1175
47243,1175
44348,1178
17799,1180
64161,1180
44579,1181
1707,1181
62237,1182
41534,1183
19585,1184
38125,1186
58317,1186
60632,1187
62079,1188
26572,1188
13837,1188
31815,1188
57667,1188
62606,1190
1746,1191
43992,1192
8540,1193
1368,1193
47662,1193
23371,1194
23464,1195
9983,1196
48057,1197
9980,1197
39873,1197
35908,1197
64660,1198
18030,1198
38244,1199
43540,1199
40786,1199
47806,1199
48804,1199
25203,1201
25474,1201
8393,1202
43216,1202
27132,1202
26539,1202
28434,1203
23008,1203
37661,1203
10649,1203
11142,1204
42483,1204
12386,1204
61167,1204
40924,1205
35005,1205
2811,1205
64176,1206
59979,1207
13164,1208
40929,1209
26821,1209
52241,1210
63290,1210
8184,1210
41362,1210
35970,1211
7916,1211
51958,1212
37902,1212
133,1212
38756,1212
29075,1213
23810,1213
52936,1214
57579,1215
2745,1215
25874,1216
56538,1217
37868,1217
36761,1218
12131,1218
52810,1218
31312,1218
22381,1219
9408,1219
49540,1219
28441,1219
6223,1220
8893,1220
46724,1220
37583,1222
45758,1222
54775,1222
46656,1223
4948,1223
39258,1223
42867,1225
62601,1226
46431,1226
41772,1227
40126,1228
61372,1228
29247,1229
26237,1229
43681,1230
27074,1230
36608,1231
6613,1231
11335,1232
52024,1234
11344,1234
59847,1234
42065,1235
64231,1235
48406,1236
63922,1236
29896,1236
23696,1237
65354,1237
62903,1237
22055,1238
49933,1238
30271,1239
48079,1239
44302,1239
20080,1240
1421,1240
58963,1240
42510,1241
45793,1241
43372,1241
30834,1243
25078,1243
18684,1243
30342,1243
45980,1244
20999,1244
25563,1245
24923,1246
13975,1246
18989,1246
12119,1248
63831,1249
37779,1250
33534,1250
32464,1251
28391,1251
5121,1251
51042,1252
26516,1252
16971,1253
60514,1253
31297,1253
4167,1254
35184,1255
39403,1255
46116,1255
62960,1256
42681,1257
40187,1257
62997,1259
32029,1259
31484,1259
27080,1260
35848,1260
53591,1261
37922,1262
9608,1262
22802,1262
17363,1264
52306,1264
64577,1265
45701,1265
51527,1265
21070,1265
61322,1267
1169,1267
33717,1267
24547,1267
5249,1267
57303,1268
30793,1268
1747,1268
54500,1269
1651,1269
27983,1269
41443,1269
13326,1269
42423,1270
30748,1270
25345,1270
24472,1270
64997,1271
62565,1271
57048,1273
26994,1273
17489,1274
13293,1275
24330,1276
56772,1276
12156,1277
22896,1278
31414,1279
45424,1279
16678,1280
26907,1280
63090,1280
62761,1281
43038,1281
45462,1281
2476,1281
57600,1281
7542,1281
51084,1282
32910,1282
35661,1283
44619,1283
59522,1284
62169,1285
21242,1285
3154,1285
13287,1285
27623,1285
51079,1286
4885,1286
11505,1288
45088,1288
6785,1289
26908,1289
2653,1290
54906,1290
2121,1290
36545,1290
3465,1291
28111,1291
10825,1291
57158,1292
17871,1292
22283,1292
64712,1293
57995,1293
48752,1293
33041,1293
21341,1295
63668,1295
60222,1296
15883,1296
48782,1297
65395,1298
59389,1298
58232,1298
59916,1299
22749,1301
38708,1301
54269,1302
36107,1302
34780,1302
50329,1302
1952,1302
60419,1304
41255,1305
6397,1305
8352,1306
16155,1306
22716,1306
6680,1307
57687,1307
46704,1308
37422,1308
53098,1308
25380,1308
43445,1309
45304,1309
33119,1309
18927,1309
24068,1310
35352,1310
50676,1310
7077,1310
12609,1311
50929,1311
23691,1312
11457,1312
53358,1312
42285,1315
13496,1315
36559,1315
27457,1315
36335,1315
49724,1316
58815,1316
24471,1316
38826,1316
927,1316
49426,1317
15603,1317
22171,1317
50792,1318
1267,1318
16378,1318
25221,1318
7787,1318
11981,1318
59242,1319
63042,1319
11170,1320
48150,1320
8072,1320
33058,1320
23045,1322
59708,1322
43,1323
20242,1323
58824,1324
36099,1325
30787,1325
29068,1326
23848,1327
5885,1328
25204,1328
37341,1329
22463,1330
19469,1331
55377,1331
57653,1333
30644,1334
30490,1334
39950,1335
48244,1336
37952,1336
10140,1336
54163,1336
57113,1337
38274,1337
39155,1337
54458,1337
63050,1338
39922,1339
32329,1339
13018,1339
37314,1340
27995,1340
9347,1341
6701,1341
55444,1342
43370,1343
65030,1343
61186,1343
45902,1343
3309,1345
35959,1346
7589,1347
42542,1347
36855,1348
45404,1348
40047,1348
46213,1349
34643,1350
60374,1350
35901,1352
39041,1352
59976,1352
13171,1352
13072,1353
49646,1354
51150,1354
27907,1354
8556,1354
22984,1355
16227,1355
26791,1355
1416,1356
53952,1356
24043,1356
47279,1357
54931,1358
55317,1359
11350,1360
2601,1360
54497,1361
38219,1362
1661,1362
37018,1362
45470,1362
18065,1362
40637,1364
11410,1364
29205,1365
32282,1366
39791,1367
56392,1367
4790,1367
43862,1368
34404,1368
56729,1368
60176,1368
61605,1369
48979,1369
56926,1369
14631,1370
7494,1370
23754,1371
51445,1371
55136,1372
42538,1372
59816,1373
36670,1373
38304,1373
39866,1374
62627,1374
57763,1374
14308,1375
51928,1375
38874,1377
24428,1378
30755,1379
19259,1379
9115,1379
15746,1380
54870,1380
